province;province_initials;region;year;sector;energy_consumption;total_energy_consumption
Perugia;PG;Umbria;2013;Agricoltura;89;2935
Perugia;PG;Umbria;2013;Domestico;705;2935
Perugia;PG;Umbria;2013;Industria;1151;2935
Perugia;PG;Umbria;2013;Servizi;989;2935
Perugia;PG;Umbria;2014;Agricoltura;83;2854
Perugia;PG;Umbria;2014;Domestico;676;2854
Perugia;PG;Umbria;2014;Industria;1083;2854
Perugia;PG;Umbria;2014;Servizi;1012;2854
Perugia;PG;Umbria;2015;Agricoltura;75;2914
Perugia;PG;Umbria;2015;Domestico;691;2914
Perugia;PG;Umbria;2015;Industria;1085;2914
Perugia;PG;Umbria;2015;Servizi;1061;2914
Perugia;PG;Umbria;2016;Agricoltura;70;2876
Perugia;PG;Umbria;2016;Domestico;677;2876
Perugia;PG;Umbria;2016;Industria;1077;2876
Perugia;PG;Umbria;2016;Servizi;1050;2876
Perugia;PG;Umbria;2017;Agricoltura;78;2934
Perugia;PG;Umbria;2017;Domestico;688;2934
Perugia;PG;Umbria;2017;Industria;1102;2934
Perugia;PG;Umbria;2017;Servizi;1066;2934
Perugia;PG;Umbria;2018;Agricoltura;76;2920
Perugia;PG;Umbria;2018;Domestico;689;2920
Perugia;PG;Umbria;2018;Industria;1084;2920
Perugia;PG;Umbria;2018;Servizi;1070;2920
Perugia;PG;Umbria;2019;Agricoltura;76;2902
Perugia;PG;Umbria;2019;Domestico;697;2902
Perugia;PG;Umbria;2019;Industria;1121;2902
Perugia;PG;Umbria;2019;Servizi;1006;2902
Perugia;PG;Umbria;2020;Agricoltura;118;2764
Perugia;PG;Umbria;2020;Domestico;710;2764
Perugia;PG;Umbria;2020;Industria;1110;2764
Perugia;PG;Umbria;2020;Servizi;826;2764
Perugia;PG;Umbria;2021;Agricoltura;127;2900
Perugia;PG;Umbria;2021;Domestico;715;2900
Perugia;PG;Umbria;2021;Industria;1185;2900
Perugia;PG;Umbria;2021;Servizi;872;2900
Perugia;PG;Umbria;2022;Agricoltura;123;2826
Perugia;PG;Umbria;2022;Domestico;681;2826
Perugia;PG;Umbria;2022;Industria;1128;2826
Perugia;PG;Umbria;2022;Servizi;893;2826
Pesaro E Urbino;PU;Marche;2000;Agricoltura;19;1233
Pesaro E Urbino;PU;Marche;2000;Domestico;345;1233
Pesaro E Urbino;PU;Marche;2000;Industria;539;1233
Pesaro E Urbino;PU;Marche;2000;Servizi;327;1233
Pesaro E Urbino;PU;Marche;2001;Agricoltura;27;1296
Pesaro E Urbino;PU;Marche;2001;Domestico;364;1296
Pesaro E Urbino;PU;Marche;2001;Industria;561;1296
Pesaro E Urbino;PU;Marche;2001;Servizi;343;1296
Pesaro E Urbino;PU;Marche;2002;Agricoltura;20;1368
